"Refseq.ID"	"Organism"	"Spacer.Accession"	"Spacer.Start"	"Spacer.End"	"Proto.spacer.Start"	"Proto.spacer.End"	"Source"	"Product"	"Protein.id"	"GO.Function"	"GO.process"	"Gene"	"EC.number"	"TaxID"	"Species"	"Genus"	"Superkingdom"	"Phylum"	"Class"	"Order"	"Family"	"locus_tag"	"CRISPR.Type"
"NZ_LWCI01000115"	"Mycobacterium kansasii strain 1010001458 NODE_34_length_62558_cov_31.5699_ID_2196"	"NZ_LWCI01000115.1"	26379	26414	29962	29997	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"2738409"	"Mycobacterium kansasii"	"Mycobacterium"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Corynebacteriales"	"Mycobacteriaceae"	"Error: 'locus_tag' is not in list"	"I-G"
"NZ_CFRW01000019"	"Mycobacterium tuberculosis strain Bir 26"	"NZ_CFRW01000019.1"	66561	66601	64024	64064	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"1773"	"Mycobacterium tuberculosis"	"Mycobacterium"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Corynebacteriales"	"Mycobacteriaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"NZ_LWCI01000115"	"Mycobacterium kansasii strain 1010001458 NODE_34_length_62558_cov_31.5699_ID_2196"	"NZ_LWCI01000115.1"	32105	32140	32211	32246	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"2738409"	"Mycobacterium kansasii"	"Mycobacterium"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Corynebacteriales"	"Mycobacteriaceae"	"Error: 'locus_tag' is not in list"	"I-G"
"NZ_CP011368"	"Mycoplasma canis strain LV"	"NZ_CP011368.1"	380588	380618	290417	290447	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_046642966.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"29555"	"Mycoplasma canis"	"Mycoplasma"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"AAW50_RS01070"	"Error: HTTP Error 500: Internal Server Error"
"NZ_KV765903"	"Mycoplasma ovipneumoniae strain TC2 "	"NZ_KV765903.1"	19891	19921	35141	35171	"KE Watters ((PMID:30190307))"	"50S ribosomal protein L24"	"WP_010321359.1"	"GO:0003735"	"GO:0006412"	"rplX"	"Error: No EC number"	"29562"	"Mycoplasma ovipneumoniae"	"Mycoplasma"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"HN43_RS03335
<31"	"II-A"
"NC_006908"	"Mycoplasma mobile 163K complete genome"	"NC_006908.1"	43348	43378	511827	511857	"KE Watters ((PMID:30190307))"	"glycosyltransferase family 2 protein"	"WP_011264929.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"267748"	"Mycoplasma mobile"	"Mycoplasma"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"MMOB_RS02220"	"II-A"
"NC_008095"	"Myxococcus xanthus DK 1622"	"NC_008095.1"	8582826	8582862	8991399	8991435	"KE Watters ((PMID:30190307))"	"PQQ-binding-like beta-propeller repeat protein"	"WP_026114271.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"246197"	"Myxococcus xanthus"	"Myxococcus"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Myxococcaceae"	"MXAN_RS35645"	"I-C"
"NC_008095"	"Myxococcus xanthus DK 1622"	"NC_008095_10_52"	8582826	8582861	8991399	8991434	"stern(PMID:20598393)"	"PQQ-binding-like beta-propeller repeat protein"	"WP_026114271.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"246197"	"Myxococcus xanthus"	"Myxococcus"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Myxococcaceae"	"MXAN_RS35645"	"I-C"
"NZ_FNOH01000001"	"Myxococcus xanthus strain DSM 16526"	"NZ_FNOH01000001.1"	378515	378551	58426	58462	"KE Watters ((PMID:30190307))"	"CHAT domain-containing protein"	"WP_011557207.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"34"	"Myxococcus xanthus"	"Myxococcus"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Myxococcaceae"	"BLV74_RS00265"	"I-C"
"NZ_LWLN01000001"	"Haloterrigena saccharevitans strain AB14 Htg_sac_"	"NZ_LWLN01000001.1"	1617297	1617335	1855929	1855967	"KE Watters ((PMID:30190307))"	"chromosome segregation ATPase"	"WP_076145753.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"301967"	"Haloterrigena saccharevitans"	"Haloterrigena"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Natrialbales"	"Natrialbaceae"	"A6E15_RS09430"	"I-B"
"NZ_JDTG01000017"	"Haloterrigena jeotgali A29 HTGA29_17"	"NZ_JDTG01000017.1"	87396	87431	12751	12786	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_049967030.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1455609"	"Haloterrigena jeotgali"	"Haloterrigena"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Natrialbales"	"Natrialbaceae"	"HL44_RS18795
<36"	"I-B"
"NZ_AOIN01000094"	"Natrialba chahannaoensis JCM 10990 "	"NZ_AOIN01000094.1"	155	190	669	704	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1227492"	"Natrialba chahannaoensis"	"Natrialba"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Natrialbales"	"Natrialbaceae"	"Error: HTTP Error 400: Bad Request"	"No CRISPR type prediction"
"NZ_ABCJ01000001"	"Caminibacter mediatlanticus TB-2 1103207000283"	"NZ_ABCJ01000001.1"	186571	186605	493	527	"KE Watters ((PMID:30190307))"	"lytic transglycosylase domain-containing protein"	"WP_007472753.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"391592"	"Caminibacter mediatlanticus"	"Caminibacter"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Nautiliales"	"Nautiliaceae"	"CMTB2_RS09030"	"Hybrid(I-B,III-C)"
"NZ_ABCJ01000029"	"Caminibacter mediatlanticus TB-2 1103207000228"	"NZ_ABCJ01000029.1"	40	74	526	560	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"391592"	"Caminibacter mediatlanticus"	"Caminibacter"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Nautiliales"	"Nautiliaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"NZ_ABCJ01000001"	"Caminibacter mediatlanticus TB-2 1103207000283"	"NZ_ABCJ01000001.1"	186440	186474	493	527	"KE Watters ((PMID:30190307))"	"lytic transglycosylase domain-containing protein"	"WP_007472753.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"391592"	"Caminibacter mediatlanticus"	"Caminibacter"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Nautiliales"	"Nautiliaceae"	"CMTB2_RS09030"	"Hybrid(I-B,III-C)"
"NZ_CMZU01000026"	"Neisseria meningitidis strain NM2932"	"NZ_CMZU01000026.1"	23885	23915	12413	12443	"KE Watters ((PMID:30190307))"	"valine--pyruvate transaminase"	"WP_002227629.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"2.6.1.66"	"487"	"Neisseria meningitidis"	"Neisseria"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"AEE03_RS05030"	"No CRISPR type prediction"
"NZ_APTD01000108"	"Neisseria meningitidis NM606 gnm606."	"NZ_APTD01000108.1"	17477	17507	799	829	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"1145143"	"Neisseria meningitidis"	"Neisseria"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"NM606_RS1000000116895"	"No CRISPR type prediction"
"NZ_APTC01000112"	"Neisseria meningitidis NM604 gnm604."	"NZ_APTC01000112.1"	25842	25872	781	811	"KE Watters ((PMID:30190307))"	"shikimate kinase"	"WP_002222978.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1145142"	"Neisseria meningitidis"	"Neisseria"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"NM604_RS01550"	"No CRISPR type prediction"
"NZ_AZSJ01000003"	"Afipia sp. P52-10 "	"NZ_AZSJ01000003.1"	2128039	2128069	2899771	2899801	"KE Watters ((PMID:30190307))"	"ATP-binding protein"	"WP_244434757.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1429916"	"Afipia sp."	"Afipia"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomicrobiales"	"Nitrobacteraceae"	"X566_RS14925"	"Error: HTTP Error 500: Internal Server Error"
"NZ_KI632513"	"Rhodopseudomonas palustris JSC-3b Scaffold1"	"NZ_KI632513.1"	861391	861427	36805	36841	"KE Watters ((PMID:30190307))"	"DUF935 domain-containing protein"	"WP_027276310.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1421013"	"Rhodopseudomonas palustris"	"Rhodopseudomonas"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomicrobiales"	"Nitrobacteraceae"	"V510_RS0100310
<1"	"I-C"
"NZ_AZSJ01000003"	"Afipia sp. P52-10 "	"NZ_AZSJ01000003.1"	2128105	2128135	2892084	2892114	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_034467518.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1429916"	"Afipia sp."	"Afipia"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomicrobiales"	"Nitrobacteraceae"	"X566_RS14840"	"No CRISPR type prediction"
"NZ_CP013341"	"Nitrosomonas ureae strain Nm10"	"NZ_CP013341.1"	2891545	2891583	970397	970435	"KE Watters ((PMID:30190307))"	"IS4 family transposase"	"WP_062558265.1"	"GO:0004803"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"44577"	"Nitrosomonas ureae"	"Nitrosomonas"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	"ATY38_RS04575"	"I-C"
"NZ_FOIA01000047"	"Nitrosomonas marina strain Nm71"	"NZ_FOIA01000047.1"	12711	12743	82361	82393	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"917"	"Nitrosomonas marina"	"Nitrosomonas"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	"Error: HTTP Error 400: Bad Request"	"III-B"
"NZ_FNLN01000027"	"Nitrosomonas ureae strain Nm10"	"NZ_FNLN01000027.1"	9963	10001	38253	38291	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_062559768.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"44577"	"Nitrosomonas ureae"	"Nitrosomonas"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Nitrosomonadaceae"	"BLT58_RS10960"	"I-C"
"NZ_LN885086"	"Nitrospira sp. ENR4 genome assembly NiCh1"	"NZ_LN885086.1"	994370	994409	491897	491936	"KE Watters ((PMID:30190307))"	"phage Gp37/Gp68 family protein"	"WP_062482859.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1715989"	"Nitrospira sp."	"Nitrospira"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"NITINOP_RS02395"	"No CRISPR type prediction"
"NZ_LN885086"	"Nitrospira sp. ENR4 genome assembly NiCh1"	"NZ_LN885086.1"	994727	994766	491897	491936	"KE Watters ((PMID:30190307))"	"phage Gp37/Gp68 family protein"	"WP_062482859.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1715989"	"Nitrospira sp."	"Nitrospira"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"NITINOP_RS02395"	"Error: HTTP Error 500: Internal Server Error"
"NZ_LNQR01000022"	"Nitrospirae bacterium HCH-1 "	"NZ_LNQR01000022.1"	35489	35522	3313	3346	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_085051089.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1748249"	"Nitrospirae bacterium"	"Nitrospirae"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"ASN18_RS02810"	"No CRISPR type prediction"
"NXEG01000006"	"Nocardia farcinica strain CNM20091955 CJ469_6"	"NXEG01000006.1"	188079	188112	8460	8493	"KE Watters ((PMID:30190307))"	"putative ribosome biogenesis GTPase RsgA"	"gb|PFX01278.1||gnl|WGS:NXEG|CJ469_03390"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"37329"	"Nocardia farcinica"	"Nocardia"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Corynebacteriales"	"Nocardiaceae"	"CJ469_03390
<34"	"I-E"
"NZ_FNDN01000006"	"Rhodococcus triatomae strain DSM 44892"	"NZ_FNDN01000006.1"	35667	35703	15116	15152	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_072740352.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"300028"	"Rhodococcus triatomae"	"Rhodococcus"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Corynebacteriales"	"Nocardiaceae"	"BLQ89_RS11930"	"No CRISPR type prediction"
"NC_006363"	"Nocardia farcinica IFM 10152"	"NC_006361_13_5"	4584290	4584321	71761	71792	"stern(PMID:20598393)"	"DNA cytosine methyltransferase"	"WP_041561600.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"247156"	"Nocardia farcinica"	"Nocardia"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Corynebacteriales"	"Nocardiaceae"	"NFA_RS29400"	"Error: HTTP Error 400: Bad Request"
"NC_007333"	"Thermobifida fusca YX"	"NC_007333.1"	2108234	2108267	2100309	2100342	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"269800"	"Thermobifida fusca"	"Thermobifida"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Streptosporangiales"	"Nocardiopsaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"NZ_AZXF01000015"	"Nocardiopsis sp. CNT312 B042DRAFT_"	"NZ_AZXF01000015.1"	41751	41784	276633	276666	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1137268"	"Nocardiopsis sp."	"Nocardiopsis"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Streptosporangiales"	"Nocardiopsaceae"	"Error: HTTP Error 400: Bad Request"	"I-E"
"NZ_LAJC01000084"	"Allosalinactinospora lopnorensis strain CA15-2 "	"NZ_LAJC01000084.1"	8175	8207	36866	36898	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1352348"	"Allosalinactinospora lopnorensis"	"Allosalinactinospora"	"Bacteria"	"Actinobacteria"	"Actinomycetia"	"Streptosporangiales"	"Nocardiopsaceae"	"Error: HTTP Error 400: Bad Request"	"No CRISPR type prediction"
"NZ_LAHH01000046"	"Nostoc linckia z15 "	"NZ_LAHH01000046.1"	31889	31927	113191	113229	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"1628750"	"Nostoc linckia"	"Nostoc"	"Bacteria"	"Cyanobacteria"	"Error: No info"	"Nostocales"	"Nostocaceae"	"Error: HTTP Error 400: Bad Request"	"V-K"
"NZ_LAHA01000002"	"Nostoc linckia z4 "	"NZ_LAHA01000002.1"	304237	304275	113193	113231	"KE Watters ((PMID:30190307))"	"DNA-directed RNA polymerase subunit beta''"	"WP_099067206.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"2.7.7.6"	"1628743"	"Nostoc linckia"	"Nostoc"	"Bacteria"	"Cyanobacteria"	"Error: No info"	"Nostocales"	"Nostocaceae"	"VF06_RS02805"	"V-K"
"NZ_LZQD01000001"	"Trichormus sp. NMC-1 "	"NZ_LZQD01000001.1"	448193	448228	207099	207134	"KE Watters ((PMID:30190307))"	"hypothetical protein"	"WP_083389461.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1853259"	"Trichormus sp."	"Trichormus"	"Bacteria"	"Cyanobacteria"	"Error: No info"	"Nostocales"	"Nostocaceae"	"A9Y75_RS25960
<36"	"No CRISPR type prediction"
"NZ_MTSM01000001"	"Oceanospirillum multiglobuliferum strain ATCC 33336 NODE_1_length_329238_cov_457.578"	"NZ_MTSM01000001.1"	139834	139866	242943	242975	"KE Watters ((PMID:30190307))"	"tape measure protein"	"WP_078745647.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"64969"	"Oceanospirillum multiglobuliferum"	"Oceanospirillum"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"BTE48_RS01190"	"No CRISPR type prediction"
"NZ_KE386828"	"Marinobacterium litorale DSM 23545 G403DRAFT_"	"NZ_KE386828.1"	133995	134027	1908	1940	"KE Watters ((PMID:30190307))"	"IS66 family transposase"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"1122201"	"Marinobacterium litorale"	"Marinobacterium"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"G403_RS0120470"	"I-E"
"NZ_MTSM01000001"	"Oceanospirillum multiglobuliferum strain ATCC 33336 NODE_1_length_329238_cov_457.578"	"NZ_MTSM01000001.1"	114650	114683	240244	240277	"KE Watters ((PMID:30190307))"	"DUF1799 domain-containing protein"	"WP_078745648.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"64969"	"Oceanospirillum multiglobuliferum"	"Oceanospirillum"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"BTE48_RS01185"	"I-E"
"HF993896"	"Odoribacter sp. CAG:788 "	"HF993896.1"	27328	27364	21792	21828	"KE Watters ((PMID:30190307))"	"putative uncharacterized protein"	"emb|CCZ06527.1"	"Error: No function id"	"Error: No process id"	"Error: No gene name"	"Error: No EC number"	"1262909"	"Odoribacter sp."	"Odoribacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"BN783_02384
<1"	"No CRISPR type prediction"
"NZ_NFIM01000050"	"Odoribacter splanchnicus strain An39 An39_"	"NZ_NFIM01000050.1"	18217	18252	103062	103097	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"28118"	"Odoribacter splanchnicus"	"Odoribacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Error: HTTP Error 400: Bad Request"	"No CRISPR type prediction"
"NZ_NFIM01000050"	"Odoribacter splanchnicus strain An39 An39_"	"NZ_NFIM01000050.1"	18282	18319	40857	40894	"KE Watters ((PMID:30190307))"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"Error: HTTP Error 400: Bad Request"	"28118"	"Odoribacter splanchnicus"	"Odoribacter"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Error: HTTP Error 400: Bad Request"	"No CRISPR type prediction"
"NZ_CP007053"	"Opitutaceae bacterium TAV5"	"NZ_CP007053.1"	5101659	5101694	6959603	6959638	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"794903"	"Opitutaceae bacterium"	"Opitutaceae"	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"Opitutales"	"Opitutaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"NZ_AGJF01000001"	"Opitutaceae bacterium TAV5 ctg159"	"NZ_AGJF01000001.1"	1760815	1760850	1728945	1728980	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"794903"	"Opitutaceae bacterium"	"Opitutaceae"	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"Opitutales"	"Opitutaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
"NZ_CP007053"	"Opitutaceae bacterium TAV5"	"NZ_CP007053.1"	5101659	5101694	5133528	5133563	"KE Watters ((PMID:30190307))"	"Error: 'product' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"Error: 'protein_id' is not in list"	"794903"	"Opitutaceae bacterium"	"Opitutaceae"	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"Opitutales"	"Opitutaceae"	"Error: 'locus_tag' is not in list"	"No CRISPR type prediction"
